0.925000 0.210000 3.060155 0.107949 0.003286
0.925000 0.220000 3.082197 0.104347 0.003230
0.925000 0.230000 3.047043 0.082774 0.002877
0.925000 0.240000 3.055089 0.079250 0.002815
0.925000 0.250000 3.056448 0.070139 0.002648
0.925000 0.260000 3.033556 0.070353 0.002652
0.925000 0.270000 3.016544 0.055811 0.002362
0.925000 0.280000 3.012059 0.048771 0.002208
0.925000 0.290000 3.020916 0.046731 0.002162
0.925000 0.300000 3.032521 0.040338 0.002008
0.950000 0.210000 3.045127 0.083936 0.002897
0.950000 0.220000 3.029540 0.075728 0.002752
0.950000 0.230000 3.044677 0.068073 0.002609
0.950000 0.240000 3.023721 0.058894 0.002427
0.950000 0.250000 3.011677 0.051537 0.002270
0.950000 0.260000 3.013380 0.047145 0.002171
0.950000 0.270000 3.038209 0.042803 0.002069
0.950000 0.280000 3.024557 0.037814 0.001945
0.950000 0.290000 3.026440 0.034601 0.001860
0.950000 0.300000 3.014130 0.027060 0.001645
0.975000 0.210000 3.034625 0.068330 0.002614
0.975000 0.220000 3.026031 0.061118 0.002472
0.975000 0.230000 3.040309 0.052940 0.002301
0.975000 0.240000 3.006957 0.050804 0.002254
0.975000 0.250000 3.014886 0.039765 0.001994
0.975000 0.260000 3.024468 0.037650 0.001940
0.975000 0.270000 3.008236 0.031135 0.001765
0.975000 0.280000 3.003582 0.027111 0.001647
0.975000 0.290000 3.013290 0.022001 0.001483
0.975000 0.300000 3.009468 0.018760 0.001370
1.000000 0.210000 3.025959 0.056366 0.002374
1.000000 0.220000 3.025388 0.048639 0.002205
1.000000 0.230000 3.021502 0.041845 0.002046
1.000000 0.240000 3.018466 0.036386 0.001908
1.000000 0.250000 3.011337 0.032628 0.001806
1.000000 0.260000 3.014535 0.027340 0.001653
1.000000 0.270000 3.013627 0.023525 0.001534
1.000000 0.280000 2.998371 0.021750 0.001475
1.000000 0.290000 3.003426 0.017133 0.001309
1.000000 0.300000 3.000834 0.014304 0.001196
1.025000 0.210000 3.024672 0.045485 0.002133
1.025000 0.220000 3.025327 0.038760 0.001969
1.025000 0.230000 3.018700 0.033223 0.001823
1.025000 0.240000 3.002366 0.033561 0.001832
1.025000 0.250000 3.001985 0.027269 0.001651
1.025000 0.260000 3.010756 0.022728 0.001508
1.025000 0.270000 3.004992 0.018599 0.001364
1.025000 0.280000 3.001502 0.016255 0.001275
1.025000 0.290000 3.003176 0.013791 0.001174
1.025000 0.300000 2.996024 0.012907 0.001136
1.050000 0.210000 3.017120 0.043074 0.002075
1.050000 0.220000 3.018312 0.035862 0.001894
1.050000 0.230000 3.012104 0.029830 0.001727
1.050000 0.240000 3.016628 0.024437 0.001563
1.050000 0.250000 3.018430 0.021640 0.001471
1.050000 0.260000 3.006349 0.019416 0.001393
1.050000 0.270000 3.002470 0.018511 0.001361
1.050000 0.280000 3.008265 0.015016 0.001225
1.050000 0.290000 3.001823 0.013885 0.001178
1.050000 0.300000 2.998978 0.012817 0.001132
1.075000 0.210000 3.023133 0.035986 0.001897
1.075000 0.220000 3.004307 0.035433 0.001882
1.075000 0.230000 3.006154 0.031593 0.001777
1.075000 0.240000 3.007850 0.026125 0.001616
1.075000 0.250000 3.009311 0.024487 0.001565
1.075000 0.260000 3.005295 0.022061 0.001485
1.075000 0.270000 3.005909 0.018945 0.001376
1.075000 0.280000 2.999516 0.019971 0.001413
1.075000 0.290000 3.007202 0.016133 0.001270
1.075000 0.300000 3.001439 0.016848 0.001298
1.100000 0.210000 3.018682 0.035261 0.001878
1.100000 0.220000 3.010041 0.034339 0.001853
1.100000 0.230000 3.019359 0.030412 0.001744
1.100000 0.240000 3.011588 0.028035 0.001674
1.100000 0.250000 3.008740 0.027166 0.001648
1.100000 0.260000 3.005343 0.024492 0.001565
1.100000 0.270000 3.009055 0.023771 0.001542
1.100000 0.280000 3.006705 0.021420 0.001464
1.100000 0.290000 3.016642 0.020300 0.001425
1.100000 0.300000 3.011869 0.021514 0.001467
1.125000 0.210000 3.011665 0.040370 0.002009
1.125000 0.220000 2.998815 0.042322 0.002057
1.125000 0.230000 3.009689 0.038334 0.001958
1.125000 0.240000 3.009780 0.035732 0.001890
1.125000 0.250000 3.003809 0.033857 0.001840
1.125000 0.260000 3.012947 0.031730 0.001781
1.125000 0.270000 3.008727 0.034225 0.001850
1.125000 0.280000 3.008963 0.031613 0.001778
1.125000 0.290000 3.019244 0.026983 0.001643
1.125000 0.300000 3.006441 0.030846 0.001756
1.150000 0.210000 3.013209 0.043455 0.002085
1.150000 0.220000 3.008415 0.046825 0.002164
1.150000 0.230000 3.008166 0.043058 0.002075
1.150000 0.240000 3.017332 0.039067 0.001977
1.150000 0.250000 3.010119 0.043541 0.002087
1.150000 0.260000 3.009871 0.039606 0.001990
1.150000 0.270000 3.006494 0.041061 0.002026
1.150000 0.280000 3.014376 0.039327 0.001983
1.150000 0.290000 3.018412 0.037490 0.001936
1.150000 0.300000 3.028487 0.034280 0.001851
