0.925000 0.210000 3.067264 0.108694 0.001043
0.925000 0.220000 3.069860 0.096879 0.000984
0.925000 0.230000 3.048432 0.085380 0.000924
0.925000 0.240000 3.053179 0.076635 0.000875
0.925000 0.250000 3.048612 0.072812 0.000853
0.925000 0.260000 3.031775 0.064418 0.000803
0.925000 0.270000 3.034185 0.057372 0.000757
0.925000 0.280000 3.029336 0.051111 0.000715
0.925000 0.290000 3.027503 0.045789 0.000677
0.925000 0.300000 3.025739 0.040670 0.000638
0.950000 0.210000 3.051122 0.085740 0.000926
0.950000 0.220000 3.047177 0.074892 0.000865
0.950000 0.230000 3.040031 0.067372 0.000821
0.950000 0.240000 3.029922 0.061301 0.000783
0.950000 0.250000 3.026856 0.052827 0.000727
0.950000 0.260000 3.025086 0.047666 0.000690
0.950000 0.270000 3.028623 0.041444 0.000644
0.950000 0.280000 3.021538 0.037788 0.000615
0.950000 0.290000 3.016440 0.032230 0.000568
0.950000 0.300000 3.017784 0.028480 0.000534
0.975000 0.210000 3.031706 0.069617 0.000834
0.975000 0.220000 3.037465 0.059761 0.000773
0.975000 0.230000 3.039390 0.052196 0.000722
0.975000 0.240000 3.027819 0.045452 0.000674
0.975000 0.250000 3.027596 0.040467 0.000636
0.975000 0.260000 3.014733 0.035040 0.000592
0.975000 0.270000 3.015002 0.030983 0.000557
0.975000 0.280000 3.013685 0.026531 0.000515
0.975000 0.290000 3.009826 0.022603 0.000475
0.975000 0.300000 3.012037 0.018959 0.000435
1.000000 0.210000 3.033727 0.054332 0.000737
1.000000 0.220000 3.026046 0.048786 0.000698
1.000000 0.230000 3.026774 0.041650 0.000645
1.000000 0.240000 3.019915 0.036565 0.000605
1.000000 0.250000 3.019860 0.030864 0.000556
1.000000 0.260000 3.011387 0.027571 0.000525
1.000000 0.270000 3.012246 0.023319 0.000483
1.000000 0.280000 3.010049 0.019004 0.000436
1.000000 0.290000 3.007466 0.016944 0.000412
1.000000 0.300000 3.002704 0.014633 0.000383
1.025000 0.210000 3.025962 0.046510 0.000682
1.025000 0.220000 3.022311 0.038958 0.000624
1.025000 0.230000 3.013405 0.036122 0.000601
1.025000 0.240000 3.015384 0.030011 0.000548
1.025000 0.250000 3.009320 0.026223 0.000512
1.025000 0.260000 3.007110 0.022931 0.000479
1.025000 0.270000 3.008720 0.018394 0.000429
1.025000 0.280000 3.007773 0.015688 0.000396
1.025000 0.290000 3.004947 0.013802 0.000372
1.025000 0.300000 3.003120 0.011590 0.000340
1.050000 0.210000 3.026655 0.038377 0.000619
1.050000 0.220000 3.013251 0.035611 0.000597
1.050000 0.230000 3.011632 0.030515 0.000552
1.050000 0.240000 3.014794 0.026155 0.000511
1.050000 0.250000 3.010934 0.022482 0.000474
1.050000 0.260000 3.006995 0.019969 0.000447
1.050000 0.270000 3.005427 0.018291 0.000428
1.050000 0.280000 3.005866 0.014999 0.000387
1.050000 0.290000 3.005956 0.013541 0.000368
1.050000 0.300000 3.002892 0.012097 0.000348
1.075000 0.210000 3.013480 0.038869 0.000623
1.075000 0.220000 3.014964 0.032613 0.000571
1.075000 0.230000 3.010610 0.030502 0.000552
1.075000 0.240000 3.008887 0.026180 0.000512
1.075000 0.250000 3.008964 0.023492 0.000485
1.075000 0.260000 3.006577 0.021121 0.000460
1.075000 0.270000 3.006209 0.019812 0.000445
1.075000 0.280000 3.002074 0.018220 0.000427
1.075000 0.290000 3.001937 0.017037 0.000413
1.075000 0.300000 3.004006 0.015615 0.000395
1.100000 0.210000 3.018385 0.036213 0.000602
1.100000 0.220000 3.007299 0.034820 0.000590
1.100000 0.230000 3.007635 0.031513 0.000561
1.100000 0.240000 3.009848 0.028503 0.000534
1.100000 0.250000 3.009515 0.026397 0.000514
1.100000 0.260000 3.007219 0.025420 0.000504
1.100000 0.270000 3.004151 0.025232 0.000502
1.100000 0.280000 3.006324 0.022407 0.000473
1.100000 0.290000 3.007052 0.022111 0.000470
1.100000 0.300000 3.004953 0.022134 0.000470
1.125000 0.210000 3.014274 0.040173 0.000634
1.125000 0.220000 3.010268 0.038134 0.000618
1.125000 0.230000 3.008818 0.035585 0.000597
1.125000 0.240000 3.011538 0.033199 0.000576
1.125000 0.250000 3.008114 0.032529 0.000570
1.125000 0.260000 3.011314 0.030661 0.000554
1.125000 0.270000 3.005829 0.032264 0.000568
1.125000 0.280000 3.010407 0.029633 0.000544
1.125000 0.290000 3.008717 0.030147 0.000549
1.125000 0.300000 3.005053 0.032041 0.000566
1.150000 0.210000 3.015297 0.045388 0.000674
1.150000 0.220000 3.007553 0.045889 0.000677
1.150000 0.230000 3.011124 0.043393 0.000659
1.150000 0.240000 3.011909 0.040749 0.000638
1.150000 0.250000 3.011704 0.040414 0.000636
1.150000 0.260000 3.010372 0.041315 0.000643
1.150000 0.270000 3.008212 0.041965 0.000648
1.150000 0.280000 3.009120 0.040731 0.000638
1.150000 0.290000 3.012687 0.042318 0.000651
1.150000 0.300000 3.013115 0.040471 0.000636
