0.875000 -0.383423 0.000005 0.000023 
0.900000 -0.405567 0.000042 0.000065 
0.925000 -0.428227 0.000003 0.000016 
0.950000 -0.451517 0.000001 0.000010 
0.975000 -0.475440 0.000000 0.000005 
1.000000 -0.500000 0.000000 0.000000 
1.025000 -0.525182 0.000000 0.000004 
1.050000 -0.550956 0.000001 0.000012 
1.075000 -0.577362 0.000004 0.000019 
1.100000 -0.604372 0.000011 0.000033 
