0.925000 0.210000 3.036477 0.108675 0.003297
0.925000 0.220000 3.043193 0.095366 0.003088
0.925000 0.230000 3.052294 0.086879 0.002948
0.925000 0.240000 3.041028 0.079753 0.002824
0.925000 0.250000 3.016076 0.070409 0.002653
0.925000 0.260000 3.036708 0.063447 0.002519
0.925000 0.270000 3.025055 0.056837 0.002384
0.925000 0.280000 3.017785 0.048260 0.002197
0.925000 0.290000 3.009735 0.046834 0.002164
0.925000 0.300000 3.025763 0.040637 0.002016
0.950000 0.210000 3.057277 0.081300 0.002851
0.950000 0.220000 3.029423 0.072368 0.002690
0.950000 0.230000 3.046950 0.068217 0.002612
0.950000 0.240000 3.038205 0.058970 0.002428
0.950000 0.250000 3.025977 0.051318 0.002265
0.950000 0.260000 3.034537 0.048765 0.002208
0.950000 0.270000 3.022157 0.040608 0.002015
0.950000 0.280000 3.022639 0.037058 0.001925
0.950000 0.290000 3.019633 0.032975 0.001816
0.950000 0.300000 3.017801 0.028483 0.001688
0.975000 0.210000 3.025430 0.070419 0.002654
0.975000 0.220000 3.036633 0.061680 0.002484
0.975000 0.230000 3.017316 0.055850 0.002363
0.975000 0.240000 3.036358 0.048602 0.002205
0.975000 0.250000 3.022972 0.040185 0.002005
0.975000 0.260000 3.026443 0.034210 0.001850
0.975000 0.270000 3.006381 0.031070 0.001763
0.975000 0.280000 3.000520 0.027473 0.001658
0.975000 0.290000 3.010592 0.022500 0.001500
0.975000 0.300000 2.998795 0.020718 0.001439
1.000000 0.210000 3.027920 0.054286 0.002330
1.000000 0.220000 3.029295 0.048075 0.002193
1.000000 0.230000 3.009957 0.045704 0.002138
1.000000 0.240000 3.026754 0.034248 0.001851
1.000000 0.250000 3.021085 0.031288 0.001769
1.000000 0.260000 3.015776 0.027170 0.001648
1.000000 0.270000 3.004471 0.025077 0.001584
1.000000 0.280000 3.009071 0.020170 0.001420
1.000000 0.290000 3.006886 0.017283 0.001315
1.000000 0.300000 3.005277 0.014040 0.001185
1.025000 0.210000 3.019663 0.048995 0.002213
1.025000 0.220000 3.025186 0.037216 0.001929
1.025000 0.230000 3.020187 0.034151 0.001848
1.025000 0.240000 3.019569 0.030084 0.001734
1.025000 0.250000 3.009127 0.027709 0.001665
1.025000 0.260000 3.002010 0.025398 0.001594
1.025000 0.270000 3.004583 0.018942 0.001376
1.025000 0.280000 2.998992 0.017123 0.001309
1.025000 0.290000 2.998715 0.014676 0.001211
1.025000 0.300000 3.000185 0.012535 0.001120
1.050000 0.210000 3.021094 0.039241 0.001981
1.050000 0.220000 3.009477 0.037298 0.001931
1.050000 0.230000 3.012154 0.032421 0.001801
1.050000 0.240000 2.991244 0.032797 0.001811
1.050000 0.250000 3.013952 0.021356 0.001461
1.050000 0.260000 3.012516 0.019302 0.001389
1.050000 0.270000 3.003349 0.017581 0.001326
1.050000 0.280000 3.005037 0.016090 0.001268
1.050000 0.290000 2.996649 0.014953 0.001223
1.050000 0.300000 3.004952 0.011470 0.001071
1.075000 0.210000 3.019646 0.036840 0.001919
1.075000 0.220000 3.018953 0.031169 0.001765
1.075000 0.230000 3.016576 0.028177 0.001679
1.075000 0.240000 3.017804 0.024295 0.001559
1.075000 0.250000 3.002260 0.027145 0.001648
1.075000 0.260000 3.008293 0.020687 0.001438
1.075000 0.270000 3.008541 0.020349 0.001427
1.075000 0.280000 2.998980 0.019832 0.001408
1.075000 0.290000 3.001010 0.017581 0.001326
1.075000 0.300000 3.004521 0.018284 0.001352
1.100000 0.210000 3.017946 0.035426 0.001882
1.100000 0.220000 3.008479 0.034867 0.001867
1.100000 0.230000 3.011291 0.031708 0.001781
1.100000 0.240000 3.007660 0.028885 0.001700
1.100000 0.250000 3.008674 0.026886 0.001640
1.100000 0.260000 3.006276 0.025909 0.001610
1.100000 0.270000 3.002330 0.023203 0.001523
1.100000 0.280000 3.007735 0.021576 0.001469
1.100000 0.290000 3.004969 0.025966 0.001611
1.100000 0.300000 3.013926 0.019486 0.001396
1.125000 0.210000 2.997582 0.044195 0.002102
1.125000 0.220000 3.006242 0.040223 0.002006
1.125000 0.230000 3.013252 0.034031 0.001845
1.125000 0.240000 3.010253 0.033014 0.001817
1.125000 0.250000 3.005848 0.034272 0.001851
1.125000 0.260000 3.026853 0.027512 0.001659
1.125000 0.270000 3.012028 0.029023 0.001704
1.125000 0.280000 3.013094 0.028199 0.001679
1.125000 0.290000 3.001952 0.033368 0.001827
1.125000 0.300000 3.020626 0.025872 0.001608
1.150000 0.210000 3.024295 0.042966 0.002073
1.150000 0.220000 3.011410 0.043321 0.002081
1.150000 0.230000 3.016193 0.039945 0.001999
1.150000 0.240000 3.016416 0.041625 0.002040
1.150000 0.250000 2.999319 0.042946 0.002072
1.150000 0.260000 3.002941 0.042524 0.002062
1.150000 0.270000 3.011198 0.040011 0.002000
1.150000 0.280000 3.006314 0.043603 0.002088
1.150000 0.290000 2.999314 0.040417 0.002010
1.150000 0.300000 3.020984 0.037587 0.001939
